UNITID,TUFEYR0,TUFEYR1,TUFEYR2,TUFEYR3,CINDON,CINSON,COTSON,CINDOFF,CINSOFF,COTSOFF,CINDFAM,CINSFAM,COTSFAM 
242112,6635,7165,7395,7920,.,.,.,20370,20370,20370,12870,12870,12870
242121,5818,5742,6514,6560,.,.,.,11960,11960,11960,8960,8960,8960
242130,7010,7010,7160,7560,.,.,.,15884,15884,15884,11884,11884,11884
242149,7010,7010,7160,7560,.,.,.,15884,15884,15884,11884,11884,11884
242556,993,1600,1600,1600,.,.,.,11970,11970,11970,8729,8729,8729
242583,1105,3707,3707,3707,.,.,.,9007,9007,9007,7007,7007,7007
242617,6012,6012,5292,5580,19907,19907,19907,23693,23693,23693,14075,14075,14075
242626,5974,5974,5254,5542,.,.,.,23655,23655,23655,14037,14037,14037
242635,5986,5986,5292,5580,.,.,.,23693,23693,23693,14075,14075,14075
242644,5974,5974,5254,5542,.,.,.,23655,23655,23655,14037,14037,14037
242653,8796,8655,5292,5580,25957,25957,25957,23693,23693,23693,14075,14075,14075
242662,5986,5986,5292,5580,.,.,.,23693,23693,23693,14075,14075,14075
242680,6012,6012,5292,5580,.,.,.,23693,23693,23693,14075,14075,14075
242699,5974,5974,5292,5580,.,.,.,23693,23693,23693,14075,14075,14075
242705,6012,6012,5292,5580,22307,22307,22307,23693,23693,23693,14075,14075,14075
242972,9265,6675,6919,7158,.,.,.,18161,18161,19873,10929,10929,12641
243106,4768,4798,5570,5954,.,.,.,24283,24283,24283,13373,13373,13373
243115,4178,4178,4940,5324,.,.,.,22606,22606,22606,12243,12243,12243
243133,4198,4198,4970,6284,.,.,.,24364,24364,24364,12405,12405,12405
243142,6292,6252,7410,7986,.,.,.,25893,25893,25893,13779,13779,13779
243151,4208,4208,4790,5354,.,.,.,22636,22636,22636,12273,12273,12273
243179,4208,4208,4980,5364,.,.,.,24646,24646,24646,14283,14283,14283
243188,4198,4168,4970,5354,.,.,.,22636,22636,22636,12273,12273,12273
243197,4168,4168,4870,5274,.,.,.,22556,22556,22556,12193,12193,12193
243212,4198,4198,4970,5354,.,.,.,22636,22636,22636,12273,12273,12273
243221,4178,4198,4940,5324,.,.,.,21653,21653,21653,10492,10492,10492
243346,5820,5820,5820,6920,.,.,.,21420,21420,21420,13420,13420,13420
243443,6000,6000,6120,6170,25670,25670,25670,26470,26470,26470,16170,16170,16170
243568,6597,8387,6597,6597,.,.,.,23697,23697,23702,14697,14697,14702
243577,8640,8640,8640,9102,28781,28781,28781,30719,30719,30719,18791,18791,18791
243586,5478,5408,5443,5818,.,.,.,19500,19500,19500,14585,14585,14585
243601,5820,5820,5820,6920,.,.,.,21420,21420,21420,13420,13420,13420
243638,4750,4750,4750,5050,12413,12413,12413,12830,12830,12830,9650,9650,9650
243647,3250,3610,3730,3730,11711,11711,11951,12830,12830,13070,9130,9130,9370
243665,5235,5235,5235,5235,19915,19915,29176,21681,21681,30942,10307,10307,19568
243744,53529,55473,56169,58416,82162,82162,82162,.,.,.,.,.,.
243780,9992,9992,9992,9992,22922,22922,41724,22922,22922,41724,14572,14572,33374
243823,15564,15672,16294,15718,.,.,.,37903,37903,37903,24703,24703,24703
243832,6200,6200,6200,6900,.,.,.,18340,18340,24050,11600,11600,17310
243841,7010,7010,7160,7560,.,.,.,15884,15884,15884,11884,11884,11884
244233,14539,14876,14876,18615,.,.,.,41126,41126,41126,28573,28573,28573
244437,3360,3360,3360,2960,.,.,.,26220,26220,32572,11329,11329,17681
244446,3188,3178,3178,3158,.,.,.,24727,24727,27127,8977,8977,11377
245625,5190,5190,5190,5190,.,.,.,17590,17890,18490,8590,8890,9490
245652,36010,36010,36010,37090,53210,53210,53210,48500,48500,48500,38100,38100,38100
245777,8600,8600,8600,8600,15400,15400,15400,29190,29190,29190,14400,14400,14400
245953,18838,18838,18838,18838,32090,32090,32090,31640,31640,31640,23458,23458,23458
246354,3030,3112,3112,3262,.,.,.,18044,21524,29054,8610,12090,19620
246813,2794,3062,3062,3062,.,.,.,19721,19721,22121,9191,9191,11591
247065,13295,13295,13295,13295,.,.,.,36886,36886,36886,20470,20470,20470
247153,29880,31080,31680,31680,.,.,.,46704,46704,46704,35208,35208,35208
247603,5400,5100,5400,5400,.,.,.,18143,19823,21503,12801,14481,16161
247649,59100,60280,61490,62720,82180,82180,82180,82180,82180,82180,68220,68220,68220
247773,7400,7800,8600,8600,17600,17600,17600,25820,25820,25820,14400,14400,14400
247834,1624,1624,1714,1864,19448,21098,23198,23798,25448,27548,10364,12014,14114
247940,4368,4488,4488,4560,.,.,.,17008,17008,27928,8988,8988,19908
248934,16639,16639,17479,18484,.,.,.,30737,30737,30737,22067,22067,22067
249609,13530,13921,16863,13757,.,.,.,28493,28493,28493,17693,17693,17693
250027,10645,10912,10970,11470,.,.,.,16902,16902,16902,14322,14322,14322
250285,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
250744,21100,31080,31680,31680,.,.,.,46704,46704,46704,35208,35208,35208
251260,4800,4860,4860,4920,14120,14120,17870,18570,18570,22320,14920,14920,18670
251312,17014,17014,17014,17014,.,.,.,33875,33875,33875,23568,23568,23568
260372,4590,4590,4590,6030,.,.,.,17230,17230,17230,8216,8216,8216
260789,16935,16935,17271,14519,.,.,.,33226,33226,33226,19016,19016,19016
260813,21479,20590,20590,20590,.,.,.,44255,44255,44255,28658,28658,28658
260992,19475,18475,18475,18475,.,.,.,31283,31283,31283,27231,27231,27231
261861,12292,12889,13000,13625,.,.,.,24701,24701,24701,17584,17584,17584
262031,2880,2880,2880,3000,.,.,.,21515,22859,24179,9338,10682,12002
262086,12440,12480,12480,12520,.,.,.,36484,36484,36484,18214,18214,18214
262129,6916,6916,6916,6916,21677,21677,44705,30427,30427,53455,11386,11386,34414
262165,8586,9040,9425,10090,17090,17090,17090,20010,20010,20010,11890,11890,11890
363633,962,1010,1082,1130,.,.,.,13384,13792,15136,5614,6022,7366
363712,8300,8300,8300,8800,18200,18200,18200,.,.,.,.,.,.
363907,5542,5496,5497,5966,.,.,.,17527,17527,17527,9574,9574,9574
363916,5542,5496,5497,5966,.,.,.,17527,17527,17527,9574,9574,9574
363934,17322,18378,18966,18794,30344,30344,30344,37254,37254,37254,25394,25394,25394
364016,2070,2070,2070,2070,.,.,.,25647,25647,31431,14775,14775,20559
364025,2070,2070,2070,2070,25215,25215,30999,25647,25647,31431,14406,14406,20190
366003,6900,7140,7140,7380,.,.,.,25040,25040,25040,12693,12693,12693
366252,17160,17610,17610,17940,35087,35087,42827,34849,34849,42589,22957,22957,30697
366261,13363,13363,13363,15313,.,.,.,54993,54993,54993,21685,21685,21685
366340,2645,2645,2645,2645,.,.,.,18795,18795,18795,10415,10415,10415
366395,6052,5977,6270,6270,.,.,.,20258,20258,25728,10780,10780,16250
366401,1164,1168,1168,1168,.,.,.,31264,31264,38272,7612,7612,14620
366465,3140,3140,3140,3140,.,.,.,20093,20093,22493,9391,9391,11791
366535,15373,17148,17773,20393,.,.,.,34227,34227,34227,25316,25316,25316
366553,13716,13895,14004,14742,.,.,.,31310,31310,31310,20146,20146,20146
366711,7717,7712,7727,7733,25507,25507,37387,31625,31625,43505,13481,13481,25361
367103,9890,9890,10250,10610,.,.,.,20950,20950,20950,14560,14560,14560
367361,10010,10010,10250,10730,.,.,.,20970,20970,20970,14580,14580,14580
367459,2632,2656,2656,2866,.,.,.,17668,19252,19708,7894,9478,9934
367884,14300,14660,14780,15500,.,.,.,33300,33300,33300,21300,21300,21300
368443,18000,19884,21969,22001,.,.,.,35828,35828,35828,27973,27973,27973
368452,19150,19150,19150,19150,.,.,.,29650,29650,29650,24250,24250,24250
368911,3127,3127,3127,3127,.,.,.,21017,21017,23417,9172,9172,11572
369455,21800,23800,23650,24800,.,.,.,38150,38150,38150,30150,30150,30150
369516,15400,15782,15782,15782,.,.,.,26540,26540,26540,20366,20366,20366
372329,14040,14400,14580,14960,.,.,.,28288,28288,28288,16440,16440,16440
372921,14255,14630,14787,15516,.,.,.,40540,40540,40540,21244,21244,21244
375230,9500,9500,10500,11500,.,.,.,20200,20200,20200,12200,12200,12200
375416,15364,15561,17919,16155,.,.,.,29741,29741,29741,20555,20555,20555
376224,8616,8616,11640,12300,.,.,.,20170,20170,20170,18292,18292,18292
376330,10246,10494,11401,11401,.,.,.,14301,14301,14301,12101,12101,12101
376695,4295,4900,5570,7458,20538,20538,21178,25810,25810,26450,11910,11910,12550
377111,15112,14985,17319,19258,.,.,.,33618,33618,33618,24618,24618,24618
377449,15887,16637,16637,16637,.,.,.,37841,37841,37841,25451,25451,25451
377458,16637,16637,16637,16637,.,.,.,37841,37841,37841,25451,25451,25451
377546,18100,18100,18100,18100,.,.,.,36721,36721,36721,21801,21801,21801
377555,11390,11649,11950,12224,32462,32462,60960,32462,32462,60960,17180,17180,45678
377564,11639,11889,12196,12458,31040,31040,59538,31040,31040,59538,16820,16820,45318
378576,9791,9791,9988,10138,.,.,.,43283,43283,43283,20038,20038,20038
380359,3320,3320,3320,3320,.,.,.,15242,15242,15242,7422,7422,7422
380368,5461,5535,5815,5999,20867,20867,20867,20041,20041,20041,11449,11449,11449
380377,4840,5284,3969,3969,13951,13951,13951,19461,19461,19461,8553,8553,8553
380438,14880,15219,17112,17112,.,.,.,36448,36448,36448,23832,23832,23832
381732,10830,11550,11620,11600,.,.,.,48008,48008,48008,17888,17888,17888
382911,2560,2570,2570,2720,14687,16247,25967,17856,19416,29136,8464,10024,19744
382957,13557,13557,14495,14332,.,.,.,33054,33054,33054,19378,19378,19378
383190,3204,3204,3204,3204,16706,16706,21842,22432,22432,27568,9617,9617,14753
383996,1300,1372,1372,1372,.,.,.,14318,14750,15590,6820,7252,8092
384254,40880,42900,44745,47110,68414,68414,68414,66914,66914,66914,50654,50654,50654
384333,2070,2070,2070,2070,.,.,.,25647,25647,31431,14406,14406,20190
384342,4740,4890,5070,5220,.,.,.,18324,23154,27984,9548,14378,19208
384412,9990,6660,6660,6660,.,.,.,24820,24820,24820,13460,13460,13460
384421,11950,11950,12200,12700,20300,20300,20300,33290,33290,33290,18500,18500,18500
385503,28552,28087,28190,15880,.,.,.,37837,37837,37837,20161,20161,20161
385619,18320,18320,18920,20000,.,.,.,39384,39384,39384,27768,27768,27768
386153,9700,9850,10000,11100,.,.,.,31590,31590,31590,16800,16800,16800
386472,14200,14200,14200,12750,.,.,.,27195,27195,27195,15351,15351,15351
388520,6946,6801,6801,7475,.,.,.,21426,21426,23226,10698,10698,12498
392354,8000,8000,8000,8000,.,.,.,37200,37200,37200,11600,11600,11600
395362,1112,1112,1114,1114,.,.,.,23974,23974,31942,5614,5614,13582
399212,1154,1156,1156,1156,.,.,.,26562,26562,34170,8202,8202,15810
399869,18390,18390,19190,19190,.,.,.,40348,40348,40348,24580,24580,24580
399911,33982,33962,34166,35544,52758,52758,52758,58930,58930,58930,40660,40660,40660
400558,6715,7030,7130,7130,.,.,.,30323,30323,30323,14323,14323,14323
401223,6440,6440,6440,6680,.,.,.,22265,22265,22265,11393,11393,11393
403469,4098,4354,4354,4354,.,.,.,23004,28706,30732,15666,21368,23394
403478,4098,4354,4354,4354,.,.,.,23004,28706,30732,15666,21368,23394
403487,4098,4354,4354,4354,.,.,.,23004,28706,30732,15666,21368,23394
404338,14360,14360,14320,13880,.,.,.,24880,24880,24880,16880,16880,16880
404426,2664,2712,2712,2712,.,.,.,21390,21932,28170,9751,10293,16531
404994,12728,12528,12728,14528,37208,37208,37208,41942,41942,41942,23751,23751,23751
405058,10300,10300,11300,11800,19500,19500,19500,32390,32390,32390,17600,17600,17600
405854,14600,14600,14600,22600,28600,28600,28600,44900,44900,44900,27700,27700,27700
405872,4128,4128,4128,4128,.,.,.,14128,16918,18928,7628,10418,12428
406547,14539,14876,14876,18240,.,.,.,39742,39742,39742,23878,23878,23878
407610,4010,4370,4812,5148,.,.,.,20993,20993,20993,6773,6773,6773
408729,10645,10912,10582,11470,.,.,.,17282,17282,17282,14042,14042,14042
408844,13688,13688,14888,14888,.,.,.,31731,31731,31731,23722,23722,23722
409315,4140,4230,4230,4230,.,.,.,13575,13875,16845,6830,7130,10100
409698,7143,7147,7218,7323,27788,27788,39668,31119,31119,42999,12849,12849,24729
412599,15399,15498,17468,19964,.,.,.,33411,33411,33411,24340,24340,24340
413413,14540,14148,14148,14328,.,.,.,22029,22029,22029,15759,15759,15759
413617,6200,6200,6200,6200,.,.,.,18294,18294,18294,10425,10425,10425
413626,4198,4850,4850,4148,.,.,.,21018,21018,21018,11118,11118,11118
414461,9618,9618,10098,10674,.,.,.,26024,26024,26024,16024,16024,16024
414595,10517,10529,11009,10583,.,.,.,47478,47478,47478,22224,22224,22224
414878,9576,9576,9576,9576,.,.,.,21976,21976,21976,12476,12476,12476
414911,6180,6450,6570,6780,.,.,.,15280,17590,21190,12080,14390,17990
417327,14696,15056,14876,18615,.,.,.,41126,41126,41126,28573,28573,28573
417734,12244,12142,12142,11691,.,.,.,32078,32078,32078,14383,14383,14383
417752,9180,9180,9780,11040,26199,26199,26199,30031,30031,30031,16495,16495,16495
417886,18498,18561,18561,18561,.,.,.,32811,32811,32811,27611,27611,27611
417910,18755,18755,19730,19730,.,.,.,45722,45722,45722,29438,29438,29438
418126,14226,14226,14235,14235,.,.,.,31860,31860,31860,18205,18205,18205
418223,13700,14500,14500,15200,.,.,.,28799,28799,28799,21888,21888,21888
418782,7601,7901,7895,8295,.,.,.,16095,16095,16095,11095,11095,11095
419031,3900,3900,4400,4400,.,.,.,18050,18050,18050,8375,8375,8375
419183,9895,9895,9895,9895,.,.,.,30440,30440,30440,11230,11230,11230
419341,14575,14575,14575,14575,.,.,.,35045,35045,35045,20438,20438,20438
419703,7601,7901,7895,8295,.,.,.,16095,16095,16095,11095,11095,11095
419712,7601,7901,7895,8295,.,.,.,16095,16095,16095,11095,11095,11095
419721,7601,7901,7895,8295,.,.,.,16095,16095,16095,11095,11095,11095
420024,16637,16637,16637,16637,.,.,.,37841,37841,37841,25451,25451,25451
420325,7500,7500,8000,8600,17700,17700,17700,29190,29190,29190,14400,14400,14400
420398,3030,3112,3112,3262,.,.,.,18044,21524,29054,8610,12090,19620
420431,3062,3072,3072,3072,.,.,.,14545,14545,16945,7977,7977,10377
420440,3630,3720,3866,3760,19850,19850,22730,19260,19260,22140,8660,8660,11540
420538,2904,2904,2904,3024,.,.,.,20990,20990,22598,11258,11258,12866
420556,4572,4752,4752,5472,22752,22752,27288,23640,23640,28176,10482,10482,15018
420723,3996,4176,4356,4536,.,.,.,18272,18272,18992,6998,6998,7718
421708,15841,20170,23066,24000,.,.,.,44373,44373,44373,30414,30414,30414
421832,16600,16600,16600,16600,31783,31783,31783,34780,34780,34780,21613,21613,21613
421841,33561,34400,35300,36400,.,.,.,62655,62655,62655,42755,42755,42755
421878,21225,20758,24465,18046,.,.,.,34896,34896,34896,22696,22696,22696
423652,4716,5148,5148,5148,.,.,.,20025,20025,20025,10881,10881,10881
425986,15301,15301,15598,16052,.,.,.,30833,30833,30833,22157,22157,22157
426314,9912,10296,10748,11185,.,.,.,26293,26293,26293,17181,17181,17181
427973,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
427982,16637,16637,16637,16637,.,.,.,37841,37841,37841,25451,25451,25451
428000,19400,19400,19400,19400,.,.,.,61447,61447,61447,29647,29647,29647
428170,20246,20246,21346,22724,.,.,.,43265,43265,43265,35928,35928,35928
428392,4425,4497,4713,4713,.,.,.,23928,23928,26736,9738,9738,12546
429128,7124,7124,7144,7104,.,.,.,18287,18287,18287,11031,11031,11031
430184,13515,13515,13515,13515,.,.,.,23838,23838,23838,15225,15225,15225
430670,9172,9192,9192,9489,.,.,.,18641,18641,24837,12341,12341,18537
430883,11515,11515,11965,12660,.,.,.,38099,38099,38099,17342,17342,17342
430935,6660,6660,6660,6995,.,.,.,11625,11625,11625,8315,8315,8315
431600,15545,15545,15545,16190,27561,27561,27561,36326,36326,36326,25446,25446,25446
431983,9850,10700,10700,11200,21200,21200,21200,31790,31790,31790,17000,17000,17000
432384,16935,16935,17271,14519,.,.,.,33226,33226,33226,19016,19016,19016
432524,25770,25770,25770,29500,51950,51950,51950,50400,50400,50400,37950,37950,37950
433004,23329,22615,23035,24575,.,.,.,45743,45743,45743,29875,29875,29875
433174,17420,15424,15814,16179,.,.,.,44229,44229,44229,25449,25449,25449
433387,6940,7452,7452,8010,.,.,.,15210,15210,15210,10410,10410,10410
433420,31716,31716,33531,33037,44256,44256,44256,51545,51545,51545,37335,37335,37335
433536,14200,14200,14200,12750,.,.,.,27195,27195,27195,15351,15351,15351
433660,6118,6118,6118,6118,20490,20490,39534,20390,20390,39434,10718,10718,29762
434016,5140,5140,5400,5140,16864,16864,16864,16864,16864,16864,9874,9874,9874
434061,4205,4205,4205,4205,.,.,.,21205,21205,21205,10539,10539,10539
434432,16750,16750,16390,16390,.,.,.,32032,32032,32032,22060,22060,22060
434539,14539,14876,14876,16680,.,.,.,39371,39371,39371,24361,24361,24361
434584,4300,4780,4780,5260,21790,21790,21790,23670,23670,23670,10670,10670,10670
434672,4038,4380,4380,4380,.,.,.,19381,22475,25881,9488,12582,15988
434751,4232,4568,4568,5250,22500,22500,22500,22500,22500,22500,15325,15325,15325
434900,7495,7495,7495,7495,.,.,.,14127,14127,14127,9395,9395,9395
434937,10600,10600,10600,10600,24800,24800,24800,24800,24800,24800,12800,12800,12800
436304,4079,4079,4079,4079,.,.,.,21317,21317,21317,10849,10849,10849
436553,7275,7500,7625,8075,.,.,.,16575,16575,16575,12075,12075,12075
436599,20520,20820,20820,20795,.,.,.,44385,44385,44385,25564,25564,25564
436614,11850,12900,12900,13200,28437,28437,28437,30958,30958,30958,19105,19105,19105
436818,14638,15246,15878,16640,.,.,.,36010,36010,58678,20344,20344,43012
436827,14638,15246,15878,16640,.,.,.,36010,36010,58678,20344,20344,43012
436836,14648,15256,15888,16650,37862,37862,60530,36020,36020,58688,20354,20354,43022
437097,9450,9450,9450,9450,.,.,.,17144,17144,17144,10190,10190,10190
437103,4221,4221,4221,4221,.,.,.,20476,20476,20476,10681,10681,10681
437750,17608,16844,17608,17910,.,.,.,33010,33010,33010,20495,20495,20495
438586,12768,12692,13341,13267,.,.,.,22928,22928,22928,16062,16062,16062
438708,3552,3888,3888,3960,.,.,.,19503,19503,24183,9734,9734,14414
438735,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
439190,4055,4226,4533,4678,.,.,.,25891,25891,31639,9078,9078,14826
439455,19150,19673,20570,20230,.,.,.,37867,37867,37867,25280,25280,25280
439701,15450,15450,15900,12720,.,.,.,31941,31941,31941,18315,18315,18315
439738,14889,15030,15179,15881,.,.,.,35095,35095,35095,22315,22315,22315
439792,15411,15060,14459,14115,.,.,.,35468,35468,35468,19114,19114,19114
439862,5428,6290,6482,6866,14003,14003,14003,22145,22145,22145,11642,11642,11642
439899,8756,8756,9118,9418,19718,19718,19718,30572,30572,30572,15572,15572,15572
439969,10873,10943,10943,11843,.,.,.,43749,43749,43749,19749,19749,19749
440059,16657,16657,16657,16657,.,.,.,35661,35661,35661,23271,23271,23271
440271,17213,17849,19957,14968,.,.,.,30016,30016,30016,20872,20872,20872
440396,13150,13550,13950,14500,.,.,.,21550,21550,21550,17550,17550,17550
440402,2913,2856,2856,2952,.,.,.,19328,19328,20792,9552,9552,11016
440651,7370,7370,7370,8198,.,.,.,22863,22863,22863,14562,14562,14562
440749,6075,6075,6675,6675,.,.,.,19842,19842,19842,7629,7629,7629
440776,9890,9890,10250,10610,.,.,.,20910,20910,20910,14560,14560,14560
440794,22756,22756,22756,23668,.,.,.,41568,41568,41568,29568,29568,29568
440819,19400,19400,19400,19400,.,.,.,61447,61447,61447,29647,29647,29647
440828,10638,10737,11037,11628,29307,29307,50442,29307,29307,50442,15069,15069,36204
441070,2210,2210,2210,2210,.,.,.,13616,13616,13616,7239,7239,7239
441229,18600,18600,18600,18820,.,.,.,42537,42537,42537,24267,24267,24267
441487,17546,18240,18240,18240,.,.,.,32026,32026,32026,24370,24370,24370
441496,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
441609,13750,13750,15115,15775,24095,24095,24095,36465,36465,36465,21675,21675,21675
441636,14338,14139,14532,15973,.,.,.,37379,37379,37379,22880,22880,22880
441690,4220,4220,4220,4220,12116,12116,12116,12652,12652,12652,8156,8156,8156
441706,6585,6460,7050,7050,.,.,.,10610,10610,10610,7660,7660,7660
441760,4400,4400,3540,2844,.,.,.,17042,17042,26834,10556,10556,20348
441788,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
441900,5663,6075,6075,6225,.,.,.,24801,24801,38540,13971,13971,27710
441937,6802,6802,6817,6817,28089,28089,39969,32521,32521,44401,12565,12565,24445
441982,55500,57356,58998,60766,81486,81486,81486,.,.,.,.,.,.
442356,29320,29922,29922,30821,.,.,.,48655,48655,48655,37655,37655,37655
442383,12874,14396,14635,14736,.,.,.,29346,29346,29346,19964,19964,19964
442435,10130,10850,10420,10850,.,.,.,21150,21150,21150,14800,14800,14800
442523,8214,8414,8414,8614,22794,22794,22794,23691,23691,23691,11194,11194,11194
442569,8280,8280,8280,8280,.,.,.,15112,15112,15112,8680,8680,8680
442639,9990,6660,6660,6660,.,.,.,24820,24820,24820,13460,13460,13460
442781,932,932,932,932,11332,11332,11332,14554,14554,14554,8282,8282,8282
442842,6880,6880,6880,6900,.,.,.,32388,32388,32388,18660,18660,18660
443049,8550,8550,8550,8685,.,.,.,20793,20793,20793,12849,12849,12849
443058,6870,7920,8040,8160,26242,26242,26242,26242,26242,26242,13985,13985,13985
443261,20392,20392,21320,23324,.,.,.,45811,45811,45811,32524,32524,32524
443331,35110,35110,35178,36140,.,.,.,58637,58637,58637,48607,48607,48607
443340,12850,12850,13730,13940,.,.,.,33694,33694,33694,23314,23314,23314
443377,17933,17933,18665,18701,.,.,.,32114,32114,32114,25976,25976,25976
443410,32600,33900,34900,36100,54444,54444,54444,54444,54444,54444,39332,39332,39332
443492,4938,4986,5086,5086,.,.,.,17312,17312,24282,8586,8586,15556
443562,6330,6330,6952,6970,.,.,.,16068,16068,16068,9470,9470,9470
443599,11640,11640,11928,10928,.,.,.,28848,28848,28848,19538,19538,19538
443696,9890,9890,10250,10610,.,.,.,20950,20950,20950,14560,14560,14560
443748,15498,15594,15594,15822,.,.,.,30240,30240,30240,20511,20511,20511
443766,13515,13515,13515,13515,.,.,.,23838,23838,23838,15225,15225,15225
443784,13515,13515,13515,13515,.,.,.,23838,23838,23838,15225,15225,15225
444194,6975,7145,7335,7795,.,.,.,13091,13091,13091,11391,11391,11391
444219,1104,1288,1288,1288,.,.,.,25154,25154,34634,6814,6814,16294
444255,18000,21004,22348,22514,.,.,.,35346,35346,35346,28219,28219,28219
444398,6480,6480,6768,6768,16138,16138,16138,17498,17498,17498,8868,8868,8868
444413,9500,10000,11100,11700,20500,20500,20500,32290,32290,32290,17500,17500,17500
444565,16625,17782,17381,17279,.,.,.,33738,33738,33738,27422,27422,27422
444583,13036,14255,14255,15155,.,.,.,33750,33750,33750,20550,20550,20550
444671,6840,6840,6840,7380,.,.,.,11221,11221,11221,9651,9651,9651
444778,10688,10990,11125,13923,.,.,.,39122,39122,39122,18007,18007,18007
444866,20392,20392,21320,23324,.,.,.,45811,45811,45811,32524,32524,32524
444954,4182,4464,4692,4818,.,.,.,20319,20319,27505,10550,10550,17736
445027,11965,11646,12418,12422,.,.,.,21294,21294,21294,14377,14377,14377
445133,14640,14489,14910,14725,.,.,.,25557,25557,25557,18690,18690,18690
445188,13538,13538,13657,13791,38907,38907,68979,29839,29839,59911,28094,28094,58166
445203,15664,18651,18701,19518,.,.,.,33566,33566,33566,24503,24503,24503
445249,14818,16565,17189,21147,.,.,.,35777,35777,35777,26595,26595,26595
445267,6720,6720,6720,6960,.,.,.,22230,22230,22230,14090,14090,14090
445461,15100,15594,15594,15822,.,.,.,30006,30006,30006,20565,20565,20565
445692,24750,25440,25995,26505,40225,40225,40225,39305,39305,39305,31177,31177,31177
445708,33404,34736,36274,38442,56776,56776,56776,52150,52150,52150,41900,41900,41900
445744,17419,17618,14470,16049,.,.,.,40000,40000,40000,21213,21213,21213
445762,16757,16757,16757,16757,.,.,.,35761,35761,35761,23371,23371,23371
446048,21854,23188,24610,26354,43921,43921,43921,43921,43921,43921,36240,36240,36240
446109,15330,15330,15330,15330,.,.,.,26470,26470,26470,16630,16630,16630
446127,12959,12959,13480,14250,.,.,.,32896,32896,32896,24286,24286,24286
446163,9469,9750,9750,9010,.,.,.,26533,26533,26533,14043,14043,14043
446233,15950,15950,15950,16850,32630,32630,32630,32630,32630,32630,26630,26630,26630
446251,8680,8680,9180,9180,.,.,.,12300,12300,12300,9800,9800,9800
446349,8046,8046,8046,8046,.,.,.,27814,27814,27814,14173,14173,14173
446385,25650,25650,25650,25650,48474,48474,48474,48564,48564,48564,30825,30825,30825
446516,6397,6397,6597,7077,.,.,.,11467,11467,11467,8267,8267,8267
446525,20090,20090,17027,17027,.,.,.,31226,31226,31226,21226,21226,21226
446598,10566,11327,11822,11822,.,.,.,24310,24310,24310,17302,17302,17302
446604,13000,13500,14500,14500,23700,23700,23700,24100,24100,24100,21100,21100,21100
446640,23900,23900,23900,23900,35550,35550,35550,36450,36450,36450,27300,27300,27300
446774,4128,4128,4128,4128,.,.,.,15144,15144,18480,8596,8596,11932
447050,6480,6480,6130,6630,.,.,.,28358,28358,28358,12118,12118,12118
447263,17064,19596,19596,22603,.,.,.,35519,35519,35519,28351,28351,28351
447421,14880,14900,17112,17112,.,.,.,36448,36448,36448,23832,23832,23832
447458,23399,23399,23599,21650,.,.,.,45693,45693,45693,36783,36783,36783
447582,4372,4372,4590,4820,.,.,.,13720,13720,16508,9220,9220,12008
447689,4958,4948,4948,4458,25488,25488,34274,25488,25488,34274,11168,11168,19954
447847,22828,31211,31211,29450,40913,40913,40913,50153,50153,50153,34425,34425,34425
447935,13025,13025,13120,13790,.,.,.,32502,32502,32502,23826,23826,23826
447953,10604,10604,10540,10730,23756,23756,23756,29669,29669,29669,14267,14267,14267
448594,1380,1380,1380,1380,.,.,.,24520,24520,33250,6782,6782,15512
448600,16549,16699,16699,16699,.,.,.,28079,28079,28079,21089,21089,21089
448673,10935,12311,11743,11738,.,.,.,26482,26482,26482,17212,17212,17212
448859,17834,17834,18500,18593,.,.,.,31955,31955,31955,25817,25817,25817
449038,13515,13515,13515,13515,.,.,.,23838,23838,23838,15225,15225,15225
449083,13052,13050,13152,13152,.,.,.,24772,24772,24772,18452,18452,18452
449092,13052,13050,13152,13152,.,.,.,24197,24197,24197,17877,17877,17877
449135,7495,7495,7495,7495,.,.,.,14127,14127,14127,9395,9395,9395
449339,7360,7360,7360,7360,.,.,.,18040,18040,18040,9912,9912,9912
449348,4560,4560,4730,4730,.,.,.,17595,17595,17595,8805,8805,8805
449384,31554,31554,28155,31065,.,.,.,54861,54861,54861,36591,36591,36591
449524,12130,12039,12117,13263,.,.,.,36432,36432,36432,26160,26160,26160
449612,14575,14575,14575,15575,.,.,.,39727,39727,39727,23287,23287,23287
449658,6900,7200,7200,7800,13700,13700,13700,.,.,.,.,.,.
449700,17120,17670,17670,18122,.,.,.,37600,37600,37600,25456,25456,25456
449728,13120,13120,13120,13120,.,.,.,29469,29469,29469,20793,20793,20793
449764,20250,20000,20000,20000,38433,38433,38433,38433,38433,38433,32433,32433,32433
449870,12956,13556,13604,14018,28278,28278,28278,38214,38214,38214,19944,19944,19944
449898,17014,17014,17014,17014,.,.,.,33875,33875,33875,23568,23568,23568
450058,28009,15872,15627,16084,.,.,.,38163,38163,38163,23187,23187,23187
450067,14523,15112,15114,15787,.,.,.,33208,33208,33208,20383,20383,20383
