UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
486901,"R",176,"R",218,"R",81,"R",198,"R",0,"R",0,"R",198,"R",161,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
486938,"R",1,"R",92,"R",1,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
486947,"R",1,"R",90,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",9
486956,"R",5,"R",231,"R",2,"R",13,"R",0,"R",0,"R",13,"R",8,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
486965,"R",73,"R",82,"R",89,"R",37,"R",1,"R",0,"R",36,"R",28,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
486983,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",11,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
487010,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
487047,"A",,"A",,"A",,"R",66,"Z",0,"Z",0,"R",66,"R",42,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
487065,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
487083,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
487092,"R",593,"R",594,"R",100,"R",489,"R",3,"R",0,"R",486,"R",462,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
487162,"R",130,"R",1670,"R",8,"R",106,"R",0,"Z",0,"R",106,"R",56,"R",53,"R",118,"R",0,"Z",0,"R",118,"R",53,"R",45,"R",13
487232,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",21,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
487302,"A",,"A",,"A",,"R",39,"Z",0,"Z",0,"R",39,"R",21,"R",54,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",31
487311,"R",138,"R",165,"R",84,"R",147,"R",0,"R",0,"R",147,"R",106,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
487320,"R",1779,"R",3640,"R",49,"R",1599,"R",5,"Z",0,"R",1594,"R",899,"R",56,"R",570,"R",3,"Z",0,"R",567,"R",249,"R",44,"R",13
487348,"A",,"A",,"A",,"R",6,"Z",0,"Z",0,"R",6,"R",6,"R",100,"R",8,"Z",0,"Z",0,"R",8,"R",7,"R",88,"R",14
487375,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",20
487384,"A",,"A",,"A",,"R",125,"R",0,"R",0,"R",125,"R",77,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487393,"A",,"A",,"A",,"R",179,"R",1,"R",0,"R",178,"R",102,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487409,"A",,"A",,"A",,"R",161,"R",0,"R",0,"R",161,"R",109,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487418,"A",,"A",,"A",,"R",244,"R",1,"R",0,"R",243,"R",113,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487427,"A",,"A",,"A",,"R",187,"R",0,"R",0,"R",187,"R",92,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487436,"A",,"A",,"A",,"R",163,"R",1,"R",0,"R",162,"R",67,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487445,"A",,"A",,"A",,"R",164,"R",0,"R",0,"R",164,"R",120,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487454,"A",,"A",,"A",,"R",125,"R",0,"R",0,"R",125,"R",65,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487472,"A",,"A",,"A",,"R",156,"R",0,"R",0,"R",156,"R",92,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487481,"A",,"A",,"A",,"R",329,"R",1,"R",0,"R",328,"R",169,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
487490,"A",,"A",,"A",,"R",306,"R",0,"R",0,"R",306,"R",142,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
487506,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",28,"R",100,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"R",5
487524,"R",584,"R",813,"R",72,"R",529,"R",3,"R",0,"R",526,"R",398,"R",76,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",14
487533,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",14
487588,"A",,"A",,"A",,"R",119,"Z",0,"Z",0,"R",119,"R",70,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",45
487597,"A",,"A",,"A",,"R",496,"R",1,"R",0,"R",495,"R",231,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",37
487603,"R",62,"R",514,"R",12,"R",70,"R",0,"R",0,"R",70,"R",51,"R",73,"R",12,"R",0,"R",0,"R",12,"R",3,"R",25,"R",17
487621,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
487658,"R",27,"R",46,"R",59,"R",49,"R",0,"R",0,"R",49,"R",31,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
487676,"A",,"A",,"A",,"R",30,"Z",0,"Z",0,"R",30,"R",25,"R",83,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
487746,"R",2,"R",8,"R",25,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
487773,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",10
487791,"A",,"A",,"A",,"R",53,"R",0,"R",0,"R",53,"R",42,"R",79,"R",37,"R",0,"R",0,"R",37,"R",21,"R",57,"R",17
487807,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6
487816,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
487852,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
487861,"R",59,"R",60,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
487889,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
487898,"A",,"A",,"A",,"R",12,"Z",0,"Z",0,"R",12,"R",8,"R",67,"R",16,"Z",0,"Z",0,"R",16,"R",9,"R",56,"R",7
487904,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",21,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
487922,"A",,"A",,"A",,"R",4,"R",0,"Z",0,"R",4,"R",2,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
487959,"A",,"A",,"A",,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"R",20
487968,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",20,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
487977,"A",,"A",,"A",,"R",154,"Z",0,"Z",0,"R",154,"R",93,"R",60,"R",129,"Z",0,"Z",0,"R",129,"R",101,"R",78,"R",62
487995,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
488004,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
488013,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
488022,"A",,"A",,"A",,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"R",13
488031,"R",3,"R",14,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
488059,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
488068,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
488077,"A",,"A",,"A",,"R",564,"R",2,"R",0,"R",562,"R",300,"R",53,"R",244,"R",19,"R",0,"R",225,"R",110,"R",49,"R",40
488101,"R",33,"R",53,"R",62,"R",30,"R",0,"R",0,"R",30,"R",25,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
488110,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",12,"R",63,"R",3,"R",0,"Z",0,"R",3,"R",1,"R",33,"R",19
488129,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",22,"R",0,"R",0,"R",22,"R",18,"R",82,"R",20
488138,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
488147,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
488174,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",3,"R",100,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",15
488183,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
488192,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",11
488217,"A",,"A",,"A",,"R",150,"R",0,"R",0,"R",150,"R",135,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
488226,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
488253,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
488262,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",8
488271,"A",,"A",,"A",,"R",63,"R",0,"R",0,"R",63,"R",49,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
488280,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
488299,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",10
488305,"R",17,"R",31,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
488314,"R",11,"R",12,"R",92,"R",10,"Z",0,"Z",0,"R",10,"R",9,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
488332,"A",,"A",,"A",,"R",8,"Z",0,"Z",0,"R",8,"R",4,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
488350,"R",44,"R",46,"R",96,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",33
488369,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
488378,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",17,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
488396,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",29,"R",0,"Z",0,"R",29,"R",28,"R",97,"R",25
488411,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",25,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
488420,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",12
488439,"A",,"A",,"A",,"R",26,"Z",0,"Z",0,"R",26,"R",17,"R",65,"R",40,"Z",0,"Z",0,"R",40,"R",17,"R",43,"R",20
488448,"R",14,"R",38,"R",37,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
488563,"R",10,"R",10,"R",100,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
488590,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
488651,"A",,"A",,"A",,"R",123,"R",0,"R",0,"R",123,"R",98,"R",80,"R",48,"R",0,"R",0,"R",48,"R",37,"R",77,"R",20
488679,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
488730,"R",530,"R",1775,"R",30,"R",442,"Z",0,"Z",0,"R",442,"R",267,"R",60,"R",740,"Z",0,"Z",0,"R",740,"R",299,"R",40,"R",36
488749,"A",,"A",,"A",,"R",83,"R",0,"R",0,"R",83,"R",67,"R",81,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",20
488776,"R",4,"R",58,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",3
488785,"R",39,"R",82,"R",48,"R",31,"R",0,"R",0,"R",31,"R",21,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
488800,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
488828,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
488837,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
488846,"A",,"A",,"A",,"R",599,"R",0,"R",0,"R",599,"R",409,"R",68,"R",359,"R",0,"R",0,"R",359,"R",210,"R",58,"R",20
488891,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",33,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
488916,"A",,"A",,"A",,"R",12,"Z",0,"Z",0,"R",12,"R",11,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
488934,"A",,"A",,"A",,"R",169,"R",0,"R",0,"R",169,"R",128,"R",76,"R",279,"R",0,"R",0,"R",279,"R",201,"R",72,"R",10
488952,"A",,"A",,"A",,"R",51,"R",0,"R",0,"R",51,"R",35,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
488961,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",15,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
488970,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",24,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
488989,"A",,"A",,"A",,"R",8,"Z",0,"Z",0,"R",8,"R",6,"R",75,"R",9,"Z",0,"Z",0,"R",9,"R",8,"R",89,"R",12
488998,"A",,"A",,"A",,"R",27,"Z",0,"Z",0,"R",27,"R",21,"R",78,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
489122,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",9,"R",56,"R",15,"R",0,"R",0,"R",15,"R",12,"R",80,"R",10
489131,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",10
489140,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",9,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
489159,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11,"R",0,"R",0,"R",11,"R",9,"R",82,"R",20
489201,"R",593,"R",2956,"R",20,"R",600,"R",0,"R",0,"R",600,"R",420,"R",70,"R",458,"R",0,"R",0,"R",458,"R",198,"R",43,"R",27
489238,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",27,"R",84,"R",13,"R",0,"R",0,"R",13,"R",11,"R",85,"R",17
489247,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",5
489256,"A",,"A",,"A",,"R",206,"R",0,"R",0,"R",206,"R",203,"R",99,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",25
489283,"A",,"A",,"A",,"R",165,"Z",0,"Z",0,"R",165,"R",117,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
489344,"R",1,"R",40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
489353,"R",2,"R",97,"R",2,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
489371,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",23,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
489779,"A",,"A",,"A",,"R",4,"R",0,"Z",0,"R",4,"R",3,"R",75,"R",594,"R",9,"Z",0,"R",585,"R",196,"R",34,"R",27
489812,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",15,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
489830,"A",,"A",,"A",,"R",22,"Z",0,"Z",0,"R",22,"R",16,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
489937,"R",90,"R",188,"R",48,"R",57,"Z",0,"Z",0,"R",57,"R",39,"R",68,"R",10,"Z",0,"Z",0,"R",10,"R",4,"R",40,"R",10
490018,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490045,"R",4,"R",13,"R",31,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",3
490054,"R",59,"R",93,"R",63,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
490063,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
490081,"R",2,"R",3,"R",67,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6
490090,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",8,"R",62,"R",13,"Z",0,"Z",0,"R",13,"R",9,"R",69,"R",12
490115,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
490124,"R",3,"R",8,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
490133,"A",,"A",,"A",,"R",111,"R",0,"R",0,"R",111,"R",70,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
490142,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490151,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",15,"R",100,"R",26,"R",0,"R",0,"R",26,"R",21,"R",81,"R",10
490160,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",9,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490197,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490203,"R",1,"R",56,"R",2,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",14,"R",0,"R",0,"R",14,"R",1,"R",7,"R",7
490212,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
490221,"A",,"A",,"A",,"R",9,"Z",0,"Z",0,"R",9,"R",9,"R",100,"R",6,"Z",0,"Z",0,"R",6,"R",6,"R",100,"R",6
490230,"R",38,"R",53,"R",72,"R",16,"R",0,"R",0,"R",16,"R",11,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
490249,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
490258,"A",,"A",,"A",,"R",53,"Z",0,"Z",0,"R",53,"R",39,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",40
490267,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",3
490276,"R",27,"R",79,"R",34,"R",22,"R",5,"R",0,"R",17,"R",14,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
490285,"A",,"A",,"A",,"R",66,"R",0,"R",0,"R",66,"R",33,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
490294,"A",,"A",,"A",,"R",64,"R",0,"R",0,"R",64,"R",17,"R",27,"R",20,"R",0,"R",0,"R",20,"R",15,"R",75,"R",20
490300,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",14
490319,"R",11,"R",11,"R",100,"R",11,"Z",0,"Z",0,"R",11,"R",7,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
490328,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
490337,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",64
490346,"R",53,"R",57,"R",93,"R",44,"R",0,"R",0,"R",44,"R",43,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490382,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
490391,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",31,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
490407,"A",,"A",,"A",,"R",46,"R",0,"R",0,"R",46,"R",44,"R",96,"R",20,"R",0,"R",0,"R",20,"R",20,"R",100,"R",14
490416,"A",,"A",,"A",,"R",4,"R",1,"R",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
490425,"A",,"A",,"A",,"R",45,"Z",0,"Z",0,"R",45,"R",41,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490434,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
490443,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
490452,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"R",20
490461,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38
490470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
490489,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",30
490498,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
490504,"R",9,"R",19,"R",47,"R",17,"R",0,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490513,"R",14,"R",17,"R",82,"R",13,"Z",0,"Z",0,"R",13,"R",9,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
490522,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
490531,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"R",15,"R",11,"R",73,"R",12,"Z",0,"Z",0,"R",12,"R",11,"R",92,"R",20
490540,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"R",10
490559,"A",,"A",,"A",,"R",104,"R",0,"R",0,"R",104,"R",36,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
490674,"A",,"A",,"A",,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490692,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
490717,"A",,"A",,"A",,"R",53,"Z",0,"Z",0,"R",53,"R",46,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
490735,"A",,"A",,"A",,"R",55,"Z",0,"Z",0,"R",55,"R",44,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
490744,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
490753,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1
490805,"R",1040,"R",1585,"R",66,"R",1043,"Z",0,"Z",0,"R",1043,"R",627,"R",60,"R",56,"Z",0,"Z",0,"R",56,"R",17,"R",30,"R",15
490814,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",20,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
490832,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",34,"R",76,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",16
